mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
8.505075375239054,0.17867118097339926,0.8285646438598633,0.007189803502881775,1,4201,"{'max_features': 1, 'n_estimators': 4201}",0.8277346084877465,0.8541247484909457,0.8833293880932654,0.8550629150239858,0.022706166521884813,6981
8.944565534591675,0.1222347142198991,0.6822423140207926,0.0597463298659243,1,4251,"{'max_features': 1, 'n_estimators': 4251}",0.8274656306037059,0.8535329624807668,0.8830039057876673,0.8546674996240468,0.02268759401816282,6989
8.729774236679077,0.28658167430515197,0.6496237913767496,0.09217188093653934,1,4301,"{'max_features': 1, 'n_estimators': 4301}",0.8275851763299462,0.8538880340868741,0.883092673689194,0.8548552947020047,0.0226711602496051,6987
8.929064432779947,0.13012720430058244,0.8092571099599203,0.041917524557902874,1,4351,"{'max_features': 1, 'n_estimators': 4351}",0.8278541542139868,0.8541247484909457,0.8831518522902119,0.8550435849983815,0.022584538199512876,6983
9.094387769699097,0.1752508474591966,0.7500116030375162,0.10778906213920271,1,4401,"{'max_features': 1, 'n_estimators': 4401}",0.8277346084877465,0.8540655698899278,0.8834477452953011,0.8550826412243252,0.02275616002769015,6980
9.213634411493937,0.16331567722553408,0.7966519196828207,0.03748863463501401,1,4451,"{'max_features': 1, 'n_estimators': 4451}",0.827495517035266,0.8541839270919636,0.8830630843886851,0.8549141761719715,0.02269124035368906,6986
9.484986861546835,0.10649730591397145,0.8830071290334066,0.10078162452622791,1,4501,"{'max_features': 1, 'n_estimators': 4501}",0.8279438135086671,0.853947212687892,0.8838915848029353,0.8552608703331647,0.02285946267239124,6970
9.783636887868246,0.2946730437502535,0.8825953801472982,0.07127587371868645,1,4551,"{'max_features': 1, 'n_estimators': 4551}",0.8281231320980276,0.8540063912889099,0.8839507634039531,0.8553600955969635,0.022811627018150496,6959
10.484909613927206,0.25100906776327164,0.829670270284017,0.16362239382459304,1,4601,"{'max_features': 1, 'n_estimators': 4601}",0.8280334728033472,0.8540063912889099,0.8838619955024263,0.8553006198648944,0.022810264610412707,6963
10.093342860539755,0.06858472121511726,0.8811887900034586,0.01076712589295376,1,4651,"{'max_features': 1, 'n_estimators': 4651}",0.8281530185295876,0.8538880340868741,0.8838028169014084,0.8552812898392901,0.022740285631448694,6966
10.291587909062704,0.37826625924475665,0.7448744773864746,0.044709618469165546,1,4701,"{'max_features': 1, 'n_estimators': 4701}",0.828392109982068,0.8541247484909457,0.8838324062019174,0.8554497548916437,0.022652790007819917,6954
10.262748718261719,0.07544414455150651,0.7688132127126058,0.041785211515003855,1,4751,"{'max_features': 1, 'n_estimators': 4751}",0.8280633592349074,0.8545094093975618,0.88403953130548,0.8555374333126498,0.022863735256166147,6950
10.499297698338827,0.29175693664973334,0.8340319792429606,0.0448444106950554,1,4801,"{'max_features': 1, 'n_estimators': 4801}",0.8279736999402272,0.8543022842939992,0.8841578885075158,0.8554779575805807,0.02295215918671917,6952
10.45832379659017,0.25898207911091975,0.9541359742482504,0.09127808470943066,1,4851,"{'max_features': 1, 'n_estimators': 4851}",0.8278840406455469,0.85400639128891,0.8838028169014085,0.8552310829452884,0.022845164137853192,6973
9.710885922114054,0.14342638264927182,1.1184495290120442,0.1846817647629176,1,4901,"{'max_features': 1, 'n_estimators': 4901}",0.8276748356246264,0.8540951591904368,0.8840395313054799,0.8552698420401811,0.023025777433808358,6968
10.828267653783163,0.22832878932776696,0.9437300364176432,0.07103895855092839,1,4951,"{'max_features': 1, 'n_estimators': 4951}",0.8277346084877466,0.8543318735945081,0.8841578885075156,0.8554081235299235,0.02304727557998889,6956
0.03638998667399088,0.02404453513313078,0.0025750001271565757,0.0017864116622866096,2,1,"{'max_features': 2, 'n_estimators': 1}",0.6430962343096235,0.6369688720558646,0.6813232335187596,0.6537961132947492,0.019624693677737354,7098
0.12736129760742188,0.028752022699760724,0.08468977610270183,0.02562766947734992,2,51,"{'max_features': 2, 'n_estimators': 51}",0.809593544530783,0.8526748727660078,0.8674695230204759,0.8432459801057556,0.024550427479425093,7028
0.2394733428955078,0.034523344547078456,0.08736189206441243,0.050646327207947005,2,101,"{'max_features': 2, 'n_estimators': 101}",0.8528690974297669,0.865013611078234,0.8900757486093028,0.869319485705768,0.015491699718019874,6911
0.30234670639038086,0.062240004460223444,0.11159594853719075,0.05133057155134863,2,151,"{'max_features': 2, 'n_estimators': 151}",0.8584877465630604,0.8706947567759498,0.8896614984021778,0.8729480005803959,0.012825977069043005,6832
0.5156304041544596,0.08800826395270374,0.12632624308268228,0.043912819832584646,2,201,"{'max_features': 2, 'n_estimators': 201}",0.8572325164375374,0.8658125221919754,0.8972955379334832,0.873446858854332,0.017223506128772673,6830
0.6617820262908936,0.02136749079297432,0.13666693369547525,0.03830126238311864,2,251,"{'max_features': 2, 'n_estimators': 251}",0.8550806933652122,0.8653390933838323,0.899278021067582,0.8732326026055421,0.01888706011854997,6831
0.7250920136769613,0.0560054847509646,0.1698457400004069,0.01653879627885381,2,301,"{'max_features': 2, 'n_estimators': 301}",0.8529886431560071,0.8635637353532963,0.8963190910166885,0.870957156508664,0.01844593785882203,6835
0.7926537990570068,0.040540977890633316,0.09807491302490234,0.029571248100427258,2,351,"{'max_features': 2, 'n_estimators': 351}",0.8524805738194859,0.8640371641614393,0.8958456622085454,0.8707878000631569,0.01833595805252446,6836
0.8204042116800944,0.02886918136673316,0.08905561765034993,0.012764136888164235,2,401,"{'max_features': 2, 'n_estimators': 401}",0.8493126120741185,0.8629127707420996,0.8958752515090544,0.8693668781084242,0.019549279171860324,6908
0.9572416146596273,0.09608935393954977,0.12287966410319011,0.026088172098107647,2,451,"{'max_features': 2, 'n_estimators': 451}",0.8482367005379557,0.8631494851461711,0.8967037519233045,0.8693633125358105,0.020268571823041447,6909
0.9999434153238932,0.05132406274083805,0.1394519805908203,0.036143962719782825,2,501,"{'max_features': 2, 'n_estimators': 501}",0.8512552301255231,0.8618771452242868,0.8956385371049829,0.8695903041515974,0.01892245755862077,6891
1.4230460325876872,0.047340640730955647,0.11771726608276367,0.056914717106993695,2,551,"{'max_features': 2, 'n_estimators': 551}",0.8516138673042439,0.8651615575807787,0.8947212687892059,0.8704988978914096,0.01799865581814446,6846
1.5085593859354656,0.01848429337456997,0.22364608446756998,0.026977538750888548,2,601,"{'max_features': 2, 'n_estimators': 601}",0.8502390914524806,0.8658125221919752,0.8943661971830986,0.8701392702758515,0.018272765285642662,6865
1.514621337254842,0.020505244757133237,0.1915600299835205,0.04920332191090108,2,651,"{'max_features': 2, 'n_estimators': 651}",0.8495218170950389,0.8647473073736537,0.8943661971830985,0.8695451072172636,0.01861932273875891,6894
